Part Number,Manufacturer,Description,External Id
82000-37401,Jamco America,CALL LIGHT,21825
82000-37601,TBA,HOUSING,21826
82000-37711,TBA,LENS,21827
82000-37712,TBA,LENS,21828
82000-37801,TBA,LENS,21829
82000-37901,TBA,FILTER,21830
82000-37902,TBA,FILTER,21831
82000-37903,TBA,FILTER,21832
82000-37904,TBA,FILTER,21833
82000-38401,TBA,LIGHT,21834
82001-37401,TBA,HOUSING,21835
82001-37601,TBA,HSGASSY,21836
82002-35701,TBA,HSGASSY,21837
82002-38401,TBA,HSGAY,21838
82006-37201,TBA,HOUSING,21839
82104-35701,TBA,SPRING,21840
822-0006-103,Collins Avionics Components & Spare Parts,AUTOPILOT FLIGH,21841
822-0006-104,Collins Avionics Components & Spare Parts,AUTOPILOT FLIGH,21842
822-0169-002,None Specified,"MOUNT,RESILIENT",21843
822-0195-102,Collins Avionics Components & Spare Parts,MODE CONT PANEL,21844
822-0297-001,None Specified,RADIO NAVIGATIO,21845
822-0299-001,None Specified,RECEIVER-TRANSM,21846
822-0329-001,None Specified,INTERROGATOR SE,21847
822-0330-001,None Specified,HF TRANSCEIVER,21848
822-0336-001,None Specified,ATC TRANSPONDER,21849
822-0407-101,Collins Avionics Components & Spare Parts,BACKDRIVE CONTR,21850
JMS1602-6170,TBA,BUSHING,21851
JMS1602-6190,TBA,BUSHING,21852
JMS1602-7C40045,TBA,BUSHING,21853
JMS1602-7P50035,TBA,BUSHING,21854
JMS1602-7P50045,TBA,BUSHING,21855
JMS1602-7P50068,TBA,BUSHING,21856
JMS1602-7P50127,Jamco America,BUSHING,21857
JMS1651-16,TBA,BUSHING,21858
JMS2001-46,None Specified,LATCH,21859
JMS2013-38,TBA,CATCH,21860
JMS2013-71,TBA,CATCH,21861
JMS2016-124,TBA,PLATE,21862
JMS2016-125,TBA,SPACER,21863
JMS2071-18-41,TBA,HANDLE,21864
JMS2071-18-42,TBA,HANDLE,21865
JMS2071-19-11,None Specified,HANDLE ASSY,21866
JMS2071-7-1,TBA,HANDLE,21867
JMS2090-40-1,TBA,HOOK,21868
JMS2116-11,TBA,SWITCH,21869
JMS2209-6,Jamco America,WATER FILTER,21870
JX45,None Specified,ACTUATOR,21871
K16738,TBA,CONNECTR,21872
K19079-4,MD Helicopter Airframe Components and Spare Parts,"NUT-SPECIAL, SE",21873
K8831-1,TBA,COAX,21874
K8831-2,TBA,COAX,21875
K8831-3,TBA,COAX,21876
KA81-04M06,TBA,CAP,21877
KA89-15,TBA,PLUG,21878
KAD9F005,None Specified,RELAY,21879
KBD4-47,TBA,BEARING,21880
KC065-050-0290,TBA,SPRING,21881
KC080-065-0320,Jamco America,SPRING,21882
KCAE4F,None Specified,RELAY,21883
KCD4N,Resource Data Pricing (Map to AVL),RELAY,21884
KD4B066,TBA,RELAY,21885
KD4L113,TBA,RELAY,21886
KDD4N,Valtec Control Valves,RELAY,21887
KJB378304B,None Specified,BUSHING,21888
KLD4N,Resource Data Pricing (Map to AVL),RELAY,21889
KMDB4-1A,TBA,BEARING,21890
KMU5NL012,TBA,RELAY,21891
KPD1064-1,TBA,STOP PIN,21892
KRP123400VT06C,TBA,BEARING,21893
KRP151008VT,None Specified,BEARING,21894
KRP161500VT08C,TBA,ROLLER,21895
KRP175805VT,TBA,BEARING,21896
L1763,TBA,ARRESTER,21897
L18366-12,TBA,SWITCH,21898
L2912,TBA,TRANSDCR,21899
LC005H08C,TBA,CAP,21900
LC018B1,TBA,SPRING,21901
LC107-48A,TBA,SLEEVE,21902
LC107-64A,TBA,SLEEVE,21903
JMS1602-6144,TBA,BUSHING,21904
LC107-80A,TBA,SLEEVE,21905
0YB7930A26G01,Jamco America,BUNDLE ASSY,21906
0YB7930A26G03,Jamco America,BUNDLE ASSY,21907
0YE0100A01M01,Jamco America,ESCUTCHEON,21908
0YE0110A01M01,Jamco America,BUTTON-FLUSH,21909
0YE0130A01M01,Jamco America,PIN-HINGE,21910
0YE0200A01M01,Jamco America,SUS SHEET,21911
0YE0200A02M01,Jamco America,BUSHING,21912
0YE0210A01M01,Jamco America,CAP,21913
0YE0210A01M03,Jamco America,CAP,21914
0YE1100A01G01,Jamco America,BRACKET-FLUSH,21915
0YE1100A09G01,Jamco America,BRACKET,21916
0YE2020A01M01,Jamco America,COVER-BACK LT,21917
0YE2600A01G01,Jamco America,CASE,21918
0YE2600A01G03,Jamco America,CASE,21919
0YE2600A02G01,Jamco America,CASE,21920
0YE2600A03G01,Jamco America,CASE,21921
0YE3000A01G01,Jamco America,SWITCH ASSY,21922
0YE3100A01G01,Jamco America,SWITCH ASSY,21923
0YE3100A09G01,Jamco America,SWITCH ASSY,21924
0YE3300A04G01,Jamco America,SWITCH RESET,21925
0YE4000A02G01,Jamco America,LIGHT ASSY,21926
0YE4100A01G01,Jamco America,LIGHT ASSY,21927
0YE4120A01G01,Jamco America,LIGHT ASSY,21928
0YE4200A01G01,Jamco America,LIGHT ASSY,21929
0YW0000A01M01,Jamco America,BOOT,21930
0YW0000A01M03,Jamco America,BOOT,21931
0YW0000A01M05,Jamco America,BOOT,21932
0YW3100A07M01,Jamco America,FITTING,21933
0YW3250A10G01,Jamco America,FITTING ASSY,21934
0YW3250A11G01,Jamco America,FITTING ASSY,21935
0YW5020A01G01,Jamco America,TUBE ASSY,21936
0YW5020A01G02,Jamco America,TUBE ASSY,21937
0YW7000A01G01,Jamco America,SOAP DISP ASSY,21938
0YW7000A05G01,Jamco America,DISPENSER,21939
1-002-0102-1000,None Specified,"INVERTER, STATI",21940
10-0341-15,Honeywell GA Components & Spare Parts,CLOSET LIGHT,21941
10-0359-9,None Specified,"LIGHT,DOME",21942
10-0952-9,Honeywell GA Components & Spare Parts,ADJ READING LT,21943
10-1113-1,Honeywell GA Components & Spare Parts,DOME LIGHT,21944
10-1527-3,Honeywell GA Components & Spare Parts,READING LIGHT,21945
10-1527-4,None Specified,LIGHT AY,21946
10-1575-1011,Honeywell Commercial Airline Components & Spare Pa,LENS ASSEMBLY,21947
10-1575-1012,Honeywell Commercial Airline Components & Spare Pa,LENS ASSEMBLY,21948
10-1575-1013,Raytheon Aircraft Airframe Componenst and Spare Pa,LENS ASSEMBLY,21949
10-1575-1014,Honeywell Commercial Airline Components & Spare Pa,LENS ASSEMBLY,21950
10-1575-4,Honeywell GA Components & Spare Parts,HOUSING ASSY,21951
10-550,None Specified,JOINT,21952
10-584784-1,None Specified,COVER,21953
100-005-294-001,None Specified,RELAY,21954
100-005-295-001,None Specified,RELAY,21955
100-005-296-001,Smith's Aerospace Actuation Systems Components and,RELAY,21956
100-005-297-001,Smith's Aerospace Actuation Systems Components and,"RELAY, SEALED,3",21957
100-602198-001,AIRBUS SAS,ANTENNA-HIGH GA,21958
100-602199-001,None Specified,BSU,21959
100-602199-002,AIRBUS SAS,BSU-BEAM STEERI,21960
115W4550-56,Boeing,SEAL,21961
115W4550-57,Boeing,SEAL,21962
115W4550-58,Boeing,SEAL,21963
115W4550-63,Boeing,SEAL,21964
115W4550-64,Boeing,SEAL,21965
115W4550-65,Boeing,SEAL,21966
115W4550-66,Boeing,SEAL,21967
115W4550-69,Boeing,SEAL,21968
115W4550-71,Boeing,SEAL,21969
115W4550-73,Boeing,SEAL,21970
115W4550-74,Boeing,SEAL,21971
115W4550-75,Boeing,SEAL,21972
115W4550-77,Boeing,SEAL,21973
115W4550-78,Boeing,SEAL,21974
115W4550-79,Boeing,SEAL,21975
115W4550-80,Boeing,SEAL,21976
115W4550-81,Boeing,SEAL,21977
115W4550-83,Boeing,SEAL,21978
115W5421-1,Boeing,PAD,21979
116290-213,None Specified,HOSE AY,21980
1163,None Specified,CNTR,21981
116645-4,Valtec Control Valves,HEATER,21982
116684-4,None Specified,HEATER,21983
116817-2,None Specified,HEATER,21984
116817-4,None Specified,HEATER,21985
116W1401-1,Boeing,LENS AY,21986
116W1401-2,Boeing,LENS AY,21987
116W2110-13,Boeing,GUIDE,21988
116W2110-14,Boeing,GUIDE,21989
116W2110-15,Boeing,GUIDE,21990
116W2110-16,Boeing,GUIDE,21991
116W2110-17,Boeing,GUIDE,21992
116W2110-18,Boeing,GUIDE,21993
116W2110-19,Boeing,GUIDE,21994
116W2110-20,Boeing,GUIDE,21995
116W2110-21,Boeing,GUIDE,21996
116W2110-22,Boeing,GUIDE,21997
116W2110-23,Boeing,GUIDE,21998
116W2110-24,Boeing,GUIDE,21999
116W2110-5,Boeing,GUIDE,22000
116W2110-6,Boeing,GUIDE,22001
116W2119-1,Boeing,BOLT AY,22002
116W2119-11,Boeing,BOLT AY,22003
116W2119-13,Boeing,BOLT AY,22004
116W2119-15,Boeing,BOLT AY,22005
116W2119-17,Boeing,BOLT AY,22006
116W2119-23,Boeing,BOLT AY,22007
116W2119-25,Boeing,BOLT AY,22008
116W2119-29,Boeing,BOLT AY,22009
116W2119-33,Boeing,BOLT AY,22010
116W2119-41,None Specified,BOLT AY,22011
116W2119-9,Boeing,BOLT AY,22012
116W2126-1,None Specified,KEY,22013
116W2126-2,None Specified,KEY,22014
116W2126-3,None Specified,KEY,22015
161W1207-1,Boeing,NUT,22016
161W1208-1,Boeing,WASHER,22017
161W1209-3,Boeing,PIN AY,22018
161W1210-1,Boeing,SLEEVE,22019
161W1211-1,Boeing,SLEEVE,22020
161W1212-1,Boeing,PCL,22021
161W1213-1,Boeing,PIN AY,22022
161W1215-1,Boeing,WASHER,22023
161W1216-1,Boeing,WASHER,22024
161W1217-1,Boeing,NUT,22025
161W1218-1,Boeing,FITTING,22026
161W1219-1,Boeing,FITTING,22027
161W1220-1,Boeing,COLLAR,22028
161W1221-1,Boeing,PIN,22029
161W1222-1,Boeing,COLLAR,22030
161W1222-2,Boeing,COLLAR,22031
161W1224-2,Boeing,PIN,22032
161W1225-1,None Specified,INSERT,22033
161W1229-1,Boeing,INSERT,22034
161W1230-3,None Specified,LINK AY,22035
161W1230-5,Boeing,LINK AY,22036
161W1232-3,None Specified,LINK AY,22037
161W1232-5,Boeing,LINK AY,22038
161W1234-1,Boeing,SPACER,22039
161W1235-1,Boeing,WASHER,22040
161W1236-1,Goodrich Wheel & Brake Components & Spare Parts,"WASHER, SPLINED",22041
161W1237-1,Boeing,WASHER,22042
161W1246-1,Boeing,WASHER,22043
161W1261-1,Boeing,PIN,22044
161W1261-2,Boeing,PIN,22045
161W1304-5,Boeing,SLEEVE,22046
161W1305-1,Boeing,RETAINER,22047
161W1306-1,Boeing,NUT,22048
161W1308-1,Boeing,NUT,22049
161W1309-1,Boeing,WASHER,22050
161W1310-3,Boeing,SPINDLE,22051
161W1312-3,Boeing,SPINDLAY,22052
161W1314-1,Boeing,WASHER,22053
161W1315-1,Boeing,NUT,22054
161W1316-1,Boeing,WASHER,22055
161W1317-1,Boeing,NUT,22056
161W1323-2,Boeing,NUT,22057
161W1324-5,Boeing,PIN AY,22058
161W1325-1,Boeing,PIN,22059
161W1326-1,Boeing,RETAINER,22060
161W1327-1,Boeing,FTG AY,22061
161W1327-2,Boeing,FTG AY,22062
161W1328-1,Boeing,FTG AY,22063
161W1328-2,Boeing,FTG AY,22064
161W1332-3,Boeing,PIN,22065
161W1333-1,Boeing,END CAP,22066
161W1336-1,Boeing,FITTING,22067
161W1337-1,Boeing,BOLT,22068
161W1338-1,Boeing,BOLT,22069
161W1343-1,Boeing,WASHER,22070
251W4444-4,Boeing,SWCH AY,22071
251W4453-3,Boeing,BRKT AY,22072
251W4453-4,Boeing,BRKT AY,22073
251W4453-5,None Specified,GROMMET,22074
251W4453-6,None Specified,GROMMET,22075
253U5833-1,Boeing,SHIM,22076
253W1110-13A,None Specified,COLUMN,22077
253W1110-14A,None Specified,COLUMN,22078
253W1111-3A,Boeing,COVER AY,22079
253W1118-3A,Boeing,CHART AY,22080
253W1160-1,None Specified,TORQUE,22081
253W1160-2,None Specified,TORQUE,22082
253W1160-3,None Specified,TORQUE,22083
253W1160-4,None Specified,TORQUE,22084
253W1209-3,None Specified,MECHANSM,22085
253W1407-1,Boeing,SPRING,22086
253W1408-1,Boeing,SPRING,22087
253W2301-3,None Specified,TUBE AY,22088
253W3102-1,Boeing,LIMITRAY,22089
253W3126-2,None Specified,SWITCH ASSY,22090
253W3302-3,None Specified,TUBE AY,22091
253W3702-2A,Boeing,HANDLEAY,22092
25409040100,None Specified,CLIP,22093
254W1224-1,None Specified,SEAL,22094
254W1224-23,None Specified,SEAL,22095
254W1224-24,None Specified,SEAL,22096
254W1224-3,None Specified,SEAL,22097
254W1224-4,None Specified,SEAL,22098
254W1224-5,None Specified,SEAL,22099
254W1224-6,None Specified,SEAL,22100
254W2001-10A,Boeing,LEVER AY,22101
254W2001-9A,Boeing,LEVER AY,22102
254W2012-1,Boeing,KNOB,22103
254W2012-2,Boeing,KNOB AY,22104
254W3001-6,Boeing,MODULE,22105
254W4100-5,None Specified,SERVO AY,22106
254W4100-6,None Specified,SERVO AY,22107
254W4100-7,None Specified,SERVO AY,22108
254W4100-8,None Specified,SERVO AY,22109
254W4101-5,None Specified,RESOLVER,22110
254W4140-3,None Specified,GEARBOX ASSY,22111
254W5001-1,None Specified,"HANDLE,LEVER CO",22112
254W6002-3,Boeing,LEVER AY,22113
254W6003-2,None Specified,LINK AY,22114
254W6027-1,Boeing,SPRING,22115
254W8001-1,None Specified,LEVER AY,22116
254W8001-2A,Boeing,LEVER AY,22117
254W8017-3,None Specified,BRACKET,22118
255W0100-2,None Specified,SWITCH PACK AY,22119
256-8015-100,None Specified,STRAP,22120
256W2110-2,None Specified,ACTUATOR,22121
256W2140-1,Boeing,GEAR AY,22122
256W2195-1,Boeing,EXTRACTR,22123
256W2196-1,Boeing,WASHER,22124
256W2197-1,SPIRIT AEROSYSTEMS,OIL PLUG,22125
332W5240-24,Boeing,TUBE AY,22126
332W5240-25,Boeing,TUBE AY,22127
332W5240-26,Boeing,TUBE AY,22128
332W5311-41,None Specified,DUCT AY,22129
332W5311-42,Boeing,DUCT AY,22130
332W5321-20,Boeing,DUCT AY,22131
332W5321-25,Boeing,DUCT AY,22132
332W5321-27,Boeing,DUCT AY,22133
332W5321-29,None Specified,DUCT AY,22134
332W5323-4,Boeing,ADAPTER,22135
332W5332-1,None Specified,DUCT AY,22136
332W5332-15,None Specified,DUCT AY,22137
332W5360-10,Boeing,TUBE AY,22138
332W5360-12,Boeing,TUBE AY,22139
332W5360-14,Boeing,TUBE AY,22140
332W5360-2,Boeing,TUBE AY,22141
332W5360-30,Boeing,TUBE AY,22142
332W5360-31,Boeing,TUBE AY,22143
332W5360-34,Boeing,TUBE AY,22144
332W5360-35,Boeing,TUBE AY,22145
332W5360-36,Boeing,TUBE AY,22146
332W5360-4,Boeing,TUBE AY,22147
332W5360-40,Boeing,TUBE AY,22148
332W5360-42,Boeing,TUBE AY,22149
332W5360-5,Boeing,TUBE AY,22150
332W5360-50,Boeing,TUBE AY,22151
332W5360-52,Boeing,TUBE AY,22152
332W5360-53,Boeing,TUBE AY,22153
332W5360-54,Boeing,TUBE AY,22154
332W5360-55,Boeing,TUBE AY,22155
332W5360-57,Boeing,TUBE AY,22156
332W5360-58,Boeing,TUBE AY,22157
332W5360-59,Boeing,TUBE AY,22158
332W5360-60,Boeing,TUBE AY,22159
332W5360-61,Boeing,TUBE AY,22160
332W5360-64,Boeing,TUBE AY,22161
332W5360-65,None Specified,TUBE AY,22162
332W5360-67,Boeing,TUBE AY,22163
332W5360-7,Boeing,TUBE AY,22164
332W5360-70,Boeing,TUBE AY,22165
332W5360-8,Boeing,TUBE AY,22166
332W5360-9,Boeing,TUBE AY,22167
332W5361-1,Boeing,CAP,22168
332W5391-20,Boeing,DUCT AY,22169
332W5392-1,Boeing,RETAINE,22170
332W5392-2,Boeing,RETAINE,22171
332W5530-16,Boeing,NOZZLEAY,22172
332W5531-21,None Specified,NOZZLE,22173
332W5531-30,Boeing,NOZZLEAY,22174
332W5531-35,Boeing,NOZZLEAY,22175
332W5710-11,None Specified,TUBE AY,22176
332W5710-15,Boeing,TUBE AY,22177
332W5710-18,Boeing,TUBE AY,22178
332W5710-2,None Specified,TUBE AY,22179
332W5710-3,None Specified,TUBE AY,22180
4611000055,TBA,CLAMP,22181
4611000071,TBA,SHROUD,22182
4611001900,TBA,MOTOR AY,22183
4611002900,TBA,FAN AY,22184
4611003900,TBA,CMPNSTR,22185
4611039900,TBA,SHROUD,22186
462W2170-1,Boeing,LATCH AY,22187
462W2170-2,Boeing,LATCH AY,22188
462W2170-3,Boeing,LATCH AY,22189
462W2170-4,Boeing,LATCH AY,22190
462W6510-7,BAE Systems,777 SWITCH ASSY,22191
462W6510-8,None Specified,SWITCH,22192
4663-8,Collins Avionics Components & Spare Parts,NIPPLE: CHECK V,22193
47179,Valtec Control Valves,FILTER ASSY-AIR,22194
472W1216-1,Boeing,CAP,22195
472W2106-10,Boeing,BLOCK,22196
472W2106-12,Boeing,BLOCK,22197
472W2116-3,Boeing,SHROUD,22198
473474-1,TBA,BOTTLE,22199
473475-1,TBA,BOTTLE,22200
473485,KIDDE AEROSPACE & DEFENSE,DETECTOR,22201
473487-08,TBA,CARD,22202
473494-1,TBA,REGULATR,22203
473494-3,TBA,REGULATR,22204
473560,KIDDE AEROSPACE & DEFENSE,DETECTOR,22205
473587-1,KIDDE AEROSPACE & DEFENSE,DETECTOR,22206
473588-2,KIDDE AEROSPACE & DEFENSE,DETECTOR,22207
473589,TBA,DETECTOR,22208
473589-1,KIDDE AEROSPACE & DEFENSE,DETECTOR,22209
473590,KIDDE AEROSPACE & DEFENSE,DETECTOR,22210
473591-1,KIDDE AEROSPACE & DEFENSE,DETECTOR,22211
473593-1,KIDDE AEROSPACE & DEFENSE,DETECTOR,22212
473726,KIDDE AEROSPACE & DEFENSE,DETECTOR,22213
473854-2,TBA,BOTTLE,22214
473857-2,TBA,REGULATR,22215
473876-2,None Specified,"BOTTLE, CARGO F",22216
476W2200-51E,TBA,PANEL,22217
476W2200-52E,TBA,PANEL,22218
476W2200-53E,TBA,PANEL,22219
476W2200-59B,TBA,PANEL,22220
476W2200-61A,TBA,PANEL,22221
476W2220-1J,Boeing,CRADL AY,22222
476W2220-2J,Boeing,CRADL AY,22223
476W2220-7J,BAE Systems,"ASSY,ATTENDANT",22224
476W2220-9J,BAE Systems,"ASSY,ATTENDANT",22225
477W1140-1,Boeing,PAD AY,22226
477W1140-2,Boeing,PAD AY,22227
478W1102-15,TBA,LANYARD,22228
478W1110-10,TBA,CLEVIS,22229
478W1110-19,TBA,CLEVIS,22230
478W1110-2,TBA,RAIL,22231
478W1110-3,TBA,RAIL,22232
478W1110-9,None Specified,RAIL,22233
4602EN222R,TBA,SWITCH,22234
478W1610-5,Boeing,MAST AY,22235
822-0409-201,Collins Avionics Components & Spare Parts,STANDBY ALTIMET,22236
822-0447-101,Collins Avionics Components & Spare Parts,KEYBOARD UNIT,22237
822-0987-003,Resource Data Pricing (Map to AVL),ANTENNA HF,22238
822-0998-101,Collins Avionics Components & Spare Parts,MAINTENANCE ACC,22239
822-0998-102,Collins Avionics Components & Spare Parts,MAINTENANCE ACC,22240
822-1047-003,AIRBUS SAS,VHF COMM TRANSC,22241
822-1152-002,Collins Avionics Components & Spare Parts,ILS/GPS MULTI-M,22242
822-1197-101,Collins Avionics Components & Spare Parts,HARD DISK DRIVE,22243
822-1293-002,None Specified,"COMPUTER, TCAS",22244
822-1338-002,AIRBUS SAS,ATC TRANSPONDER,22245
822-1494-101,TBA,PANEL,22246
822-1627-101,TBA,SIU,22247
822-5404-001,None Specified,ANTENNA,22248
822-5404-003,Collins Avionics Components & Spare Parts,ADF ANTENNA,22249
82290-08,TBA,VALVE,22250
82290-08-2,TBA,VALVE,22251
82290-10,TBA,VALVE,22252
8304-121,BOEING AIRCRAFT,NO DESCRIPTION,22253
837-7037-010,Rockwell Collins,ELECTROMECHANIC,22254
83944C524,TBA,NUT,22255
84490-1,Senior Aerospace,COUPLING,22256
8474,Raytheon Aircraft Airframe Componenst and Spare Pa,BRACKET,22257
85000-001,TBA,PMAT,22258
851-37167-001,TBA,SWITCH,22259
851-37167-002,Boeing,SWITCH-PUSH BUT,22260
851-37167-003,TBA,SWITCH,22261
86-4101-1,Resource Data Pricing (Map to AVL),ADAPTER,22262
86-4101-2,Roll-Royce RB211-535 Engine Spare Parts,COVER PRESSURE,22263
86-4102-1,Resource Data Pricing (Map to AVL),ADAPTER,22264
86-4102-2,Aviall Inventory Listing,"COVER 3/8""",22265
863045-09,FalconJet Airfame Components & Spare Parts,RING,22266
865-000054-3,TBA,PANEL,22267
8653-02-0000,TBA,OVEN,22268
87020-2,EATON CROPORTATION PUBLIC LIMITED COMPANY,"SNUBBER,ECS DOO",22269
87095-5,None Specified,LIGHT ACTUATOR,22270
8.77846E+11,TBA,SEAT,22271
8.77846E+11,TBA,SEAT,22272
8.77848E+11,TBA,SEAT,22273
8.77975E+11,TBA,SEAT,22274
8.77976E+11,TBA,SEAT,22275
880800-1001,TBA,VALVE,22276
881600-1001,AIRBUS SAS,VALVE SOLENOID,22277
888162,AIRBUS SAS,SEAL,22278
8906K4967,BAE Systems,"SWITCH, TOGGLE",22279
8906K4968,TBA,SWITCH,22280
8906K4972,TBA,SWITCH,22281
892480,KIDDE AEROSPACE & DEFENSE,"EXTINGUISHER, W",22282
896698,Resource Data Pricing (Map to AVL),BRACKET ASSY,22283
896698-2,Kidde-Graviner Fire Extinguisher Components & Spar,BRACKET ASSY /,22284
898034,Aviall Inventory Listing,SEAL,22285
8C1002,TBA,VALVE,22286
8C213-1,TBA,VALVE AY,22287
8D111-7,BOEING AIRCRAFT,VALVE,22288
8D136-1,TBA,VALVE AY,22289
822-0408-201,Collins Avionics Components & Spare Parts,STANDBY ATTITUD,22290
LC200-08C,TBA,PLUG,22291
LC200-10C,TBA,CAP,22292
LC200-16C,TBA,CAP,22293
LC546-48A,TBA,COUPLING,22294
LC546-64A,TBA,COUPLING,22295
LC546-80A,TBA,COUPLING,22296
LHE44BA,TBA,BEARING,22297
LHL500D1,TBA,SPRING,22298
LK39525,TBA,CLIP,22299
LK39527,TBA,CLIP,22300
LM117HVH,TBA,REGULATR,22301
LP1001,TBA,CASCADE,22302
LP1002,TBA,CASCADE,22303
LP1003,TBA,CASCADE,22304
LP1004,TBA,CASCADE,22305
LP1005,TBA,CASCADE,22306
LP1006,TBA,CASCADE,22307
LP1008,TBA,CASCADE,22308
LP1009,TBA,CASCADE,22309
LP1010,TBA,CASCADE,22310
LP1011,TBA,CASCADE,22311
LQ0B133,TBA,LAMP,22312
LT025E3R,TBA,SPRING,22313
M1-61,BE Aerospace,LATCH,22314
M1-62,TBA,LATCH,22315
M12301IND02,TBA,TIRE,22316
M12501IND02,TBA,TIRE,22317
M520U5NL,TBA,RELAY,22318
M677,Honeywell Aerospace,GASKET,22319
MA20A1001-1,TBA,ACTUATOR,22320
MEK4FB,TBA,ROD END,22321
MEK6ES,TBA,BEARING,22322
MEK6FB,TBA,ROD END,22323
MF10-02-11,Zodiac,MASK-REGULATOR(,22324
MF20-003,Zodiac,MASK-REGULATOR(,22325
MH12,TBA,CLAMP,22326
MH6,TBA,CLAMP,22327
MK6EPDL,TBA,ROD END,22328
MK7EPDL,TBA,BEARING,22329
MKL6EPDL,TBA,BEARING,22330
MM3001,Jamco America,HOUSING ADAPTER,22331
MM3002,Jamco America,HOUSING SUPPORT,22332
MN1604,Agusta Airframe Components,BATTERY,22333
MSC489-105,TBA,KNOB,22334
MSSTMA06MBA,TBA,BEARING,22335
MXP402-3,Zodiac,STOWAGEBOX(MAGI,22336
NE102666-0496CM,TBA,CLAMP,22337
NE102669-0362AM,TBA,CLAMP,22338
NH1003238-10,TBA,CLAMP AY,22339
NH1008378-30,TBA,CLAMP,22340
NH1008379-30,TBA,CLAMP,22341
NH103404-0200,TBA,COUPLING,22342
NH15227,TBA,XFMR,22343
NM135055-0500,TBA,CLAMP,22344
NM135055-0600,TBA,CLAMP,22345
1000455-1,HAMILTON SUNDSTRAND,FILTER,22346
1001G33A00000,None Specified,GALLEY,22347
1001KLM02,None Specified,HARNESS,22348
1.00242E+12,Raytheon Aircraft Airframe Componenst and Spare Pa,SEAL (1/1),22349
1.00242E+12,Raytheon Aircraft Airframe Componenst and Spare Pa,SEAL (1/1),22350
1002KLM02,None Specified,HARNESS,22351
1003KLM02,None Specified,HARNESS,22352
1004KLM02,None Specified,HARNESS,22353
1005KLM02,None Specified,HARNESS,22354
1006KLM02,None Specified,HARNESS,22355
1007KLM02,None Specified,HARNESS,22356
1008KLM02,None Specified,HARNESS,22357
101-00114,None Specified,SENSOR,22358
10100N01Y00,None Specified,INDICATR,22359
10100N02Y00,AIRBUS SAS,INDICATOR/RES F,22360
10100N03Y00,AIRBUS SAS,INDICATOR,22361
10106-731,None Specified,BEARING,22362
101152-1,None Specified,GALLEY,22363
1014346,Roll-Royce RB211-535 Engine Spare Parts,SEAL,22364
10167-3001BT,None Specified,RELAY,22365
1017S5,Resource Data Pricing (Map to AVL),INCLINOMETER,22366
1018ELM1,None Specified,PANEL,22367
101TL2-3,None Specified,SWITCH,22368
101TL2834-3,None Specified,SWITCH,22369
1021-1,Jamco America,SHAVER CONV,22370
1022490,None Specified,SEAL,22371
102268-6,None Specified,LENS,22372
1022KLM01,None Specified,HARNESS,22373
1023KLM01,None Specified,HARNESS,22374
1024-4,NO MFG INFO,DIMMER CONTROL,22375
1024KLM01,None Specified,HARNESS,22376
1025KLM01,None Specified,HARNESS,22377
1027,Bombardier,ASHTRAY,22378
10284-05,None Specified,BLANKET,22379
10284-06,None Specified,BLANKET,22380
10284-07,None Specified,BLANKET,22381
102LJ2AG,None Specified,"PROBE,HUMIDITY-",22382
102TL2-3,None Specified,SWITCH,22383
102TL2164-7,BAE Systems,"SWITCH, TOGGLE",22384
102TL2164-70,BAE Systems,"SWITCH, TOGGLE",22385
102TL2887-70,None Specified,SWITCH,22386
103-00117,None Specified,SENSOR,22387
1030801-12014,Jamco America,PIN-SPRING,22388
1030803-15010,Jamco America,PIN-SPRING,22389
1033-1,Astronics,CONTRLLR,22390
10377T02Y00,None Specified,TRANSMITTER,22391
10378T02Y00,AIRBUS SAS,XMTR,22392
104-0018,None Specified,SENSOR,22393
10486N01Y00,AIRBUS SAS,INDICATR,22394
104TL2887-3,None Specified,SWITCH,22395
1060KLM01,None Specified,HARNESS,22396
1061KLM01,None Specified,HARNESS,22397
106500,BOEING AIRCRAFT,BROUTER ASSEMBL,22398
1066KLM01,None Specified,HARNESS,22399
100-602200-001,None Specified,DIPLEXER,22400
116W2126-4,None Specified,KEY,22401
116W2126-5,None Specified,KEY,22402
116W2126-6,None Specified,KEY,22403
116W2333-1,Boeing,SEAL,22404
116W2333-2,Boeing,SEAL,22405
116W2333-3,Boeing,SEAL,22406
116W2801-5,None Specified,TRACK AY,22407
116W2806-1,Boeing,STOP FTG,22408
116W2806-2,Boeing,STOP,22409
116W2808-7,None Specified,TRACK AY,22410
116W3700-10,None Specified,SEAL,22411
116W3700-3,Boeing,SEAL,22412
116W3700-9,Boeing,SEAL,22413
116W4114-1,Boeing,ADAPTER,22414
116W4114-4,Boeing,ADPTR AY,22415
116W4115-1,Boeing,WASHER,22416
116W4115-2,Boeing,WASHER,22417
116W4115-3,Boeing,WASHER,22418
116W4115-4,Boeing,WASHER,22419
116W4115-5,Boeing,WASHER,22420
116W4115-6,Boeing,WASHER,22421
116W4115-7,Boeing,WASHER,22422
116W4116-11,Boeing,PLATE,22423
116W4116-12,Boeing,SHIM,22424
116W4116-13,Boeing,SHIM,22425
116W4116-14,Boeing,PLATE,22426
116W4116-15,Boeing,SHIM,22427
116W4116-16,Boeing,SHIM,22428
116W4116-18,Boeing,PLATE,22429
116W4116-20,Boeing,PLATE,22430
